"1,""Goroka Airport"",GKA,AYGA,1,1,1"
"2,""Madang Airport"",MAG,AYMD,2,2,1"
"3,""Mount Hagen Kagamuga Airport"",HGU,AYMH,3,3,1"
"4,""Nadzab Airport"",LAE,AYNZ,4,4,1"
"5,""Port Moresby Jacksons International Airport"",POM,AYPY,5,5,1"
"6,""Wewak International Airport"",WWK,AYWK,6,6,1"
"7,""Narsarsuaq Airport"",UAK,BGBW,7,7,2"
"8,""Godthaab / Nuuk Airport"",GOH,BGGH,8,8,2"
"9,""Kangerlussuaq Airport"",SFJ,BGSF,9,9,2"
"10,""Thule Air Base"",THU,BGTL,10,10,3"
"11,""Akureyri Airport"",AEY,BIAR,11,11,4"
"12,""Egilsstaðir Airport"",EGS,BIEG,12,12,4"
"13,""Hornafjörður Airport"",HFN,BIHN,13,13,4"
"14,""Húsavík Airport"",HZK,BIHU,14,14,4"
"15,""Ísafjörður Airport"",IFJ,BIIS,15,15,4"
"16,""Keflavik International Airport"",KEF,BIKF,16,16,4"
"17,""Patreksfjörður Airport"",PFJ,BIPA,17,17,4"
"18,""Reykjavik Airport"",RKV,BIRK,18,18,4"
"19,""Siglufjörður Airport"",SIJ,BISI,19,19,4"
"20,""Vestmannaeyjar Airport"",VEY,BIVM,20,20,4"
"21,""Sault Ste Marie Airport"",YAM,CYAM,21,21,5"
"22,""Winnipeg / St. Andrews Airport"",/N,CYAV,22,22,6"
"23,""Halifax / CFB Shearwater Heliport"",/N,CYAW,23,23,3"
"24,""St. Anthony Airport"",YAY,CYAY,24,24,7"
"25,""Tofino / Long Beach Airport"",YAZ,CYAZ,25,25,8"
"26,""Kugaaruk Airport"",YBB,CYBB,26,26,9"
"27,""Baie Comeau Airport"",YBC,CYBC,27,27,5"
"28,""CFB Bagotville"",YBG,CYBG,28,28,5"
"29,""Baker Lake Airport"",YBK,CYBK,29,29,6"
"30,""Campbell River Airport"",YBL,CYBL,30,30,8"
"31,""Brandon Municipal Airport"",YBR,CYBR,31,31,6"
"32,""Cambridge Bay Airport"",YCB,CYCB,32,32,9"
"33,""Nanaimo Airport"",YCD,CYCD,33,33,8"
"34,""Castlegar/West Kootenay Regional Airport"",YCG,CYCG,34,34,8"
"35,""Miramichi Airport"",YCH,CYCH,35,35,3"
"36,""Charlo Airport"",YCL,CYCL,36,36,3"
"37,""Kugluktuk Airport"",YCO,CYCO,37,37,9"
"38,""Coronation Airport"",YCT,CYCT,38,38,9"
"39,""Chilliwack Airport"",YCW,CYCW,39,39,8"
"40,""Clyde River Airport"",YCY,CYCY,40,40,5"
"41,""Coral Harbour Airport"",YZS,CYZS,41,41,5"
"42,""Dawson City Airport"",YDA,CYDA,42,42,8"
"43,""Burwash Airport"",YDB,CYDB,43,43,8"
"44,""Princeton Airport"",/N,CYDC,44,44,8"
"45,""Deer Lake Airport"",YDF,CYDF,45,45,7"
"46,""Dease Lake Airport"",YDL,CYDL,46,46,8"
"47,""Dauphin Barker Airport"",YDN,CYDN,47,47,6"
"48,""Dawson Creek Airport"",YDQ,CYDQ,48,48,9"
"49,""Edmonton International Airport"",YEG,CYEG,49,49,9"
"50,""Arviat Airport"",YEK,CYEK,50,50,6"
"51,""Estevan Airport"",YEN,CYEN,51,51,6"
"52,""Edson Airport"",YET,CYET,52,52,9"
"53,""Eureka Airport"",YEU,CYEU,53,53,6"
"54,""Inuvik Mike Zubko Airport"",YEV,CYEV,54,54,9"
"55,""Iqaluit Airport"",YFB,CYFB,55,55,5"
"56,""Fredericton Airport"",YFC,CYFC,56,56,3"
"57,""Forestville Airport"",YFE,CYFE,57,57,5"
"58,""Flin Flon Airport"",YFO,CYFO,58,58,6"
"59,""Fort Resolution Airport"",YFR,CYFR,59,59,9"
"60,""Fort Simpson Airport"",YFS,CYFS,60,60,9"
"61,""Kingston Norman Rogers Airport"",YGK,CYGK,61,61,5"
"62,""La Grande Rivière Airport"",YGL,CYGL,62,62,5"
"63,""Gaspé (Michel-Pouliot) Airport"",YGP,CYGP,63,63,5"
"64,""Geraldton Greenstone Regional Airport"",YGQ,CYGQ,64,64,5"
"65,""Îles-de-la-Madeleine Airport"",YGR,CYGR,65,65,5"
"66,""Hudson Bay Airport"",YHB,CYHB,66,66,6"
"67,""Dryden Regional Airport"",YHD,CYHD,67,67,6"
"68,""Ulukhaktok Holman Airport"",YHI,CYHI,68,68,9"
"69,""Gjoa Haven Airport"",YHK,CYHK,69,69,9"
"70,""John C. Munro Hamilton International Airport"",YHM,CYHM,70,70,5"
"71,""Montréal / Saint-Hubert Airport"",YHU,CYHU,71,71,5"
"72,""Hay River / Merlyn Carter Airport"",YHY,CYHY,72,72,9"
"73,""Halifax / Stanfield International Airport"",YHZ,CYHZ,23,73,3"
"74,""Atikokan Municipal Airport"",YIB,CYIB,73,74,5"
"75,""Pond Inlet Airport"",YIO,CYIO,74,75,5"
"76,""St Jean Airport"",YJN,CYJN,75,76,5"
"77,""Stephenville Airport"",YJT,CYJT,76,77,7"
"78,""Kamloops Airport"",YKA,CYKA,77,78,8"
"79,""Waterloo Airport"",YKF,CYKF,78,79,5"
"80,""Schefferville Airport"",YKL,CYKL,79,80,5"
"81,""Kindersley Airport"",YKY,CYKY,80,81,6"
"82,""Buttonville Municipal Airport"",YKZ,CYKZ,81,82,5"
"83,""Chapleau Airport"",YLD,CYLD,82,83,5"
"84,""Meadow Lake Airport"",YLJ,CYLJ,83,84,6"
"85,""Lloydminster Airport"",YLL,CYLL,84,85,9"
"86,""Alert Airport"",YLT,CYLT,85,86,5"
"87,""Kelowna International Airport"",YLW,CYLW,86,87,8"
"88,""Mayo Airport"",YMA,CYMA,87,88,8"
"89,""Moose Jaw Air Vice Marshal C. M. McEwen Airport"",YMJ,CYMJ,88,89,6"
"90,""Fort McMurray Airport"",YMM,CYMM,89,90,9"
"91,""Moosonee Airport"",YMO,CYMO,90,91,5"
"92,""Maniwaki Airport"",YMW,CYMW,91,92,5"
"93,""Montreal International (Mirabel) Airport"",YMX,CYMX,71,93,5"
"94,""Natashquan Airport"",YNA,CYNA,92,94,5"
"95,""Ottawa / Gatineau Airport"",YND,CYND,93,95,5"
"96,""Matagami Airport"",YNM,CYNM,94,96,5"
"97,""Old Crow Airport"",YOC,CYOC,95,97,8"
"98,""CFB Cold Lake"",YOD,CYOD,96,98,9"
"99,""High Level Airport"",YOJ,CYOJ,97,99,9"
"100,""Ottawa Macdonald-Cartier International Airport"",YOW,CYOW,98,100,5"
"101,""Prince Albert Glass Field"",YPA,CYPA,99,101,6"
"102,""Peace River Airport"",YPE,CYPE,100,102,9"
"103,""Southport Airport"",YPG,CYPG,101,103,6"
"104,""Pitt Meadows Airport"",/N,CYPK,102,104,8"
"105,""Pickle Lake Airport"",YPL,CYPL,103,105,5"
"106,""Port Menier Airport"",YPN,CYPN,104,106,5"
"107,""Peterborough Airport"",YPQ,CYPQ,105,107,5"
"108,""Prince Rupert Airport"",YPR,CYPR,106,108,8"
"109,""Fort Chipewyan Airport"",YPY,CYPY,107,109,9"
"110,""Muskoka Airport"",YQA,CYQA,108,110,5"
"111,""Quebec Jean Lesage International Airport"",YQB,CYQB,109,111,5"
"112,""Red Deer Regional Airport"",YQF,CYQF,110,112,9"
"113,""Windsor Airport"",YQG,CYQG,111,113,5"
"114,""Watson Lake Airport"",YQH,CYQH,112,114,8"
"115,""Kenora Airport"",YQK,CYQK,113,115,6"
"116,""Lethbridge County Airport"",YQL,CYQL,114,116,9"
"117,""Greater Moncton International Airport"",YQM,CYQM,115,117,3"
"119,""Comox Airport"",YQQ,CYQQ,116,118,8"
"120,""Regina International Airport"",YQR,CYQR,117,119,6"
"121,""Thunder Bay Airport"",YQT,CYQT,118,120,5"
"122,""Grande Prairie Airport"",YQU,CYQU,119,121,9"
"123,""Yorkton Municipal Airport"",YQV,CYQV,120,122,6"
"124,""North Battleford Airport"",YQW,CYQW,121,123,6"
"125,""Gander International Airport"",YQX,CYQX,122,124,7"
"126,""Sydney / J.A. Douglas McCurdy Airport"",YQY,CYQY,123,125,3"
"127,""Quesnel Airport"",YQZ,CYQZ,124,126,8"
"128,""Resolute Bay Airport"",YRB,CYRB,125,127,6"
"129,""Rivière-du-Loup Airport"",YRI,CYRI,126,128,5"
"130,""Roberval Airport"",YRJ,CYRJ,127,129,5"
"131,""Rocky Mountain House Airport"",YRM,CYRM,128,130,9"
"132,""Rankin Inlet Airport"",YRT,CYRT,129,131,6"
"133,""Sudbury Airport"",YSB,CYSB,130,132,5"
"134,""Sherbrooke Airport"",YSC,CYSC,131,133,5"
"135,""Saint John Airport"",YSJ,CYSJ,132,134,3"
"136,""Fort Smith Airport"",YSM,CYSM,133,135,9"
"137,""Nanisivik Airport"",YSR,CYSR,134,136,5"
"138,""Summerside Airport"",YSU,CYSU,135,137,3"
"139,""Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport"",YSY,CYSY,136,138,9"
"140,""Cape Dorset Airport"",YTE,CYTE,137,139,5"
"141,""Thompson Airport"",YTH,CYTH,138,140,6"
"142,""CFB Trenton"",YTR,CYTR,139,141,5"
"143,""Timmins/Victor M. Power"",YTS,CYTS,140,142,5"
"144,""Billy Bishop Toronto City Centre Airport"",YTZ,CYTZ,81,143,5"
"145,""Tuktoyaktuk Airport"",YUB,CYUB,141,144,9"
"146,""Montreal / Pierre Elliott Trudeau International Airport"",YUL,CYUL,71,145,5"
"147,""Repulse Bay Airport"",YUT,CYUT,142,146,6"
"148,""Hall Beach Airport"",YUX,CYUX,143,147,5"
"149,""Rouyn Noranda Airport"",YUY,CYUY,144,148,5"
"150,""La Ronge Airport"",YVC,CYVC,145,149,6"
"151,""Vermilion Airport"",YVG,CYVG,146,150,9"
"152,""Qikiqtarjuaq Airport"",YVM,CYVM,147,151,5"
"153,""Val-d’Or Airport"",YVO,CYVO,148,152,5"
"154,""Kuujjuaq Airport"",YVP,CYVP,149,153,5"
"155,""Norman Wells Airport"",YVQ,CYVQ,150,154,9"
"156,""Vancouver International Airport"",YVR,CYVR,151,155,8"
"157,""Buffalo Narrows Airport"",YVT,CYVT,152,156,6"
"158,""Wiarton Airport"",YVV,CYVV,153,157,5"
"159,""Petawawa Airport"",YWA,CYWA,154,158,5"
"160,""Winnipeg / James Armstrong Richardson International Airport"",YWG,CYWG,22,159,6"
"161,""Wabush Airport"",YWK,CYWK,155,160,3"
"162,""Williams Lake Airport"",YWL,CYWL,156,161,8"
"163,""Wrigley Airport"",YWY,CYWY,157,162,9"
"164,""Cranbrook/Canadian Rockies International Airport"",YXC,CYXC,158,163,9"
"165,""Edmonton City Centre (Blatchford Field) Airport"",YXD,CYXD,49,164,9"
"166,""Saskatoon John G. Diefenbaker International Airport"",YXE,CYXE,159,165,6"
"167,""Medicine Hat Airport"",YXH,CYXH,160,166,9"
"168,""Fort St John Airport"",YXJ,CYXJ,161,167,9"
"169,""Sioux Lookout Airport"",YXL,CYXL,162,168,6"
"170,""Pangnirtung Airport"",YXP,CYXP,163,169,5"
"171,""Earlton (Timiskaming Regional) Airport"",YXR,CYXR,164,170,5"
"172,""Prince George Airport"",YXS,CYXS,165,171,8"
"173,""Northwest Regional Airport Terrace-Kitimat"",YXT,CYXT,166,172,8"
"174,""London Airport"",YXU,CYXU,167,173,5"
"175,""Abbotsford Airport"",YXX,CYXX,168,174,8"
"176,""Whitehorse / Erik Nielsen International Airport"",YXY,CYXY,169,175,8"
"177,""North Bay Jack Garland Airport"",YYB,CYYB,170,176,5"
"178,""Calgary International Airport"",YYC,CYYC,171,177,9"
"179,""Smithers Airport"",YYD,CYYD,172,178,8"
"180,""Fort Nelson Airport"",YYE,CYYE,173,179,8"
"181,""Penticton Airport"",YYF,CYYF,174,180,8"
"182,""Charlottetown Airport"",YYG,CYYG,175,181,3"
"183,""Taloyoak Airport"",YYH,CYYH,176,182,9"
"184,""Victoria International Airport"",YYJ,CYYJ,177,183,8"
"185,""Lynn Lake Airport"",YYL,CYYL,178,184,6"
"186,""Swift Current Airport"",YYN,CYYN,179,185,6"
"187,""Churchill Airport"",YYQ,CYYQ,180,186,6"
"188,""Goose Bay Airport"",YYR,CYYR,181,187,3"
"189,""St. John’s International Airport"",YYT,CYYT,182,188,7"
"190,""Kapuskasing Airport"",YYU,CYYU,183,189,5"
"191,""Armstrong Airport"",YYW,CYYW,184,190,5"
"192,""Mont Joli Airport"",YYY,CYYY,185,191,5"
"193,""Lester B. Pearson International Airport"",YYZ,CYYZ,81,192,5"
"194,""Downsview Airport"",YZD,CYZD,81,193,5"
"195,""Gore Bay Manitoulin Airport"",YZE,CYZE,186,194,5"
"196,""Yellowknife Airport"",YZF,CYZF,187,195,9"
"197,""Slave Lake Airport"",YZH,CYZH,188,196,9"
"198,""Sandspit Airport"",YZP,CYZP,189,197,8"
"199,""Chris Hadfield Airport"",YZR,CYZR,190,198,5"
"200,""Port Hardy Airport"",YZT,CYZT,191,199,8"
"201,""Whitecourt Airport"",YZU,CYZU,192,200,9"
"202,""Sept-Îles Airport"",YZV,CYZV,193,201,5"
"203,""Teslin Airport"",YZW,CYZW,194,202,8"
"204,""CFB Greenwood"",YZX,CYZX,195,203,3"
"205,""Faro Airport"",ZFA,CZFA,196,204,8"
"206,""Fort Mcpherson Airport"",ZFM,CZFM,197,205,9"
"207,""Blida Airport"",QLD,DAAB,198,206,10"
"208,""Bou Saada Airport"",BUJ,DAAD,199,207,10"
"209,""Soummam Airport"",BJA,DAAE,200,208,10"
"210,""Houari Boumediene Airport"",ALG,DAAG,201,209,10"
"211,""Djanet Inedbirene Airport"",DJG,DAAJ,202,210,10"
"212,""Boufarik Airport"",/N,DAAK,203,211,10"
"213,""Reggane Airport"",/N,DAAN,204,212,10"
"214,""Illizi Takhamalt Airport"",VVZ,DAAP,205,213,10"
"215,""Ain Oussera Airport"",/N,DAAQ,206,214,10"
"216,""Aguenar – Hadj Bey Akhamok Airport"",TMR,DAAT,207,215,10"
"217,""Jijel Ferhat Abbas Airport"",GJL,DAAV,208,216,10"
"218,""Mecheria Airport"",MZW,DAAY,209,217,10"
"219,""Relizane Airport"",/N,DAAZ,210,218,10"
"220,""Rabah Bitat Airport"",AAE,DABB,211,219,10"
"221,""Mohamed Boudiaf International Airport"",CZL,DABC,212,220,10"
"222,""Cheikh Larbi Tébessi Airport"",TEE,DABS,213,221,10"
"224,""Hassi R’Mel Airport"",HRM,DAFH,214,222,10"
"225,""Bou Chekif Airport"",TID,DAOB,215,223,10"
"226,""Bou Sfer Airport"",/N,DAOE,216,224,10"
"227,""Tindouf Airport"",TIN,DAOF,217,225,10"
"228,""Ech Cheliff Airport"",CFK,DAOI,218,226,10"
"229,""Tafaraoui Airport"",TAF,DAOL,219,227,10"
"230,""Zenata – Messali El Hadj Airport"",TLM,DAON,220,228,10"
"231,""Es Senia Airport"",ORN,DAOO,219,229,10"
"232,""Sidi Bel Abbes Airport"",BFW,DAOS,221,230,10"
"233,""Ghriss Airport"",MUW,DAOV,222,231,10"
"234,""Touat Cheikh Sidi Mohamed Belkebir Airport"",AZR,DAUA,223,232,10"
"235,""Biskra Airport"",BSK,DAUB,224,233,10"
"236,""El Golea Airport"",ELG,DAUE,225,234,10"
"237,""Noumérat - Moufdi Zakaria Airport"",GHA,DAUG,226,235,10"
"238,""Oued Irara Airport"",HME,DAUH,227,236,10"
"239,""In Salah Airport"",INZ,DAUI,228,237,10"
"240,""Touggourt Sidi Madhi Airport"",TGR,DAUK,229,238,10"
"241,""Laghouat Airport"",LOO,DAUL,230,239,10"
"242,""Timimoun Airport"",TMX,DAUT,231,240,10"
"243,""Ain el Beida Airport"",OGX,DAUU,232,241,10"
"244,""In Aménas Airport"",IAM,DAUZ,233,242,10"
"245,""Cadjehoun Airport"",COO,DBBB,234,243,10"
"246,""Ouagadougou Airport"",OUA,DFFD,235,244,4"
"247,""Bobo Dioulasso Airport"",BOY,DFOO,236,245,4"
"248,""Kotoka International Airport"",ACC,DGAA,237,246,4"
"249,""Tamale Airport"",TML,DGLE,238,247,4"
"250,""Wa Airport"",/N,DGLW,239,248,4"
"251,""Sunyani Airport"",NYI,DGSN,240,249,4"
"252,""Takoradi Airport"",TKD,DGTK,241,250,4"
"253,""Port Bouet Airport"",ABJ,DIAP,242,251,4"
"254,""Bouaké Airport"",BYK,DIBK,243,252,4"
"255,""Daloa Airport"",DJO,DIDL,244,253,4"
"256,""Korhogo Airport"",HGO,DIKO,245,254,4"
"257,""Man Airport"",MJC,DIMN,246,255,4"
"258,""San Pedro Airport"",SPY,DISP,247,256,4"
"259,""Yamoussoukro Airport"",ASK,DIYO,248,257,4"
"260,""Nnamdi Azikiwe International Airport"",ABV,DNAA,249,258,10"
"261,""Akure Airport"",AKR,DNAK,250,259,10"
"262,""Benin Airport"",BNI,DNBE,251,260,10"
"263,""Margaret Ekpo International Airport"",CBQ,DNCA,252,261,10"
"264,""Akanu Ibiam International Airport"",ENU,DNEN,253,262,10"
"265,""Gusau Airport"",/N,DNGU,254,263,10"
"266,""Ibadan Airport"",IBA,DNIB,255,264,10"
"267,""Ilorin International Airport"",ILR,DNIL,256,265,10"
"268,""Yakubu Gowon Airport"",JOS,DNJO,257,266,10"
"269,""Kaduna Airport"",KAD,DNKA,258,267,10"
"270,""Mallam Aminu International Airport"",KAN,DNKN,259,268,10"
"271,""Maiduguri International Airport"",MIU,DNMA,260,269,10"
"272,""Makurdi Airport"",MDI,DNMK,261,270,10"
"273,""Murtala Muhammed International Airport"",LOS,DNMM,262,271,10"
"274,""Minna Airport"",MXJ,DNMN,263,272,10"
"275,""Port Harcourt International Airport"",PHC,DNPO,264,273,10"
"276,""Sadiq Abubakar III International Airport"",SKO,DNSO,265,274,10"
"277,""Yola Airport"",YOL,DNYO,266,275,10"
"278,""Zaria Airport"",ZAR,DNZA,267,276,10"
"279,""Maradi Airport"",MFQ,DRRM,268,277,10"
"280,""Diori Hamani International Airport"",NIM,DRRN,269,278,10"
"281,""Tahoua Airport"",THZ,DRRT,270,279,10"
"282,""Mano Dayak International Airport"",AJY,DRZA,271,280,10"
"283,""Dirkou Airport"",/N,DRZD,272,281,10"
"284,""Diffa Airport"",/N,DRZF,273,282,10"
"285,""Zinder Airport"",ZND,DRZR,274,283,10"
"286,""Monastir Habib Bourguiba International Airport"",MIR,DTMB,275,284,10"
"287,""Tunis Carthage International Airport"",TUN,DTTA,276,285,10"
"288,""Sidi Ahmed Air Base"",/N,DTTB,277,286,10"
"289,""Remada Air Base"",/N,DTTD,278,287,10"
"290,""Gafsa Ksar International Airport"",GAF,DTTF,279,288,10"
"291,""Gabès Matmata International Airport"",GAE,DTTG,280,289,10"
"292,""Borj El Amri Airport"",/N,DTTI,281,290,10"
"293,""Djerba Zarzis International Airport"",DJE,DTTJ,282,291,10"
"294,""El Borma Airport"",EBM,DTTR,283,292,10"
"295,""Sfax Thyna International Airport"",SFA,DTTX,284,293,10"
"296,""Tozeur Nefta International Airport"",TOE,DTTZ,285,294,10"
"297,""Niamtougou International Airport"",LRL,DXNG,286,295,4"
"298,""Lomé-Tokoin Airport"",LFW,DXXX,287,296,4"
"299,""Antwerp International Airport (Deurne)"",ANR,EBAW,288,297,10"
"300,""Beauvechain Air Base"",/N,EBBE,289,298,10"
"301,""Kleine Brogel Air Base"",/N,EBBL,290,299,10"
"302,""Brussels Airport"",BRU,EBBR,291,300,10"
"303,""Jehonville Air Base"",/N,EBBX,292,301,10"
"304,""Brussels South Charleroi Airport"",CRL,EBCI,293,302,10"
"305,""Chièvres Air Base"",/N,EBCV,294,303,10"
"306,""Koksijde Air Base"",/N,EBFN,295,304,10"
"307,""Florennes Air Base"",/N,EBFS,296,305,10"
"308,""Wevelgem Airport"",KJK,EBKT,297,306,10"
"309,""Liège Airport"",LGG,EBLG,298,307,10"
"310,""Ostend-Bruges International Airport"",OST,EBOS,299,308,10"
"311,""Zutendaal Air Base"",/N,EBSL,300,309,10"
"312,""Brustem Airfield Sint Truiden"",/N,EBST,301,310,10"
"313,""Saint Hubert Air Base"",/N,EBSU,302,311,10"
"314,""Ursel Air Base"",/N,EBUL,303,312,10"
"315,""Weelde Air Base"",/N,EBWE,304,313,10"
"316,""Zoersel (Oostmalle) Airfield"",OBL,EBZR,305,314,10"
"317,""Flugplatz Bautzen"",/N,EDAB,306,315,10"
"318,""Altenburg-Nobitz Airport"",AOC,EDAC,307,316,10"
"319,""Dessau Airfield"",/N,EDAD,308,317,10"
"320,""Eisenhüttenstadt Airfield"",/N,EDAE,309,318,10"
"322,""Großenhain Airport"",/N,EDAK,310,319,10"
"323,""Merseburg Airport"",/N,EDAM,311,320,10"
"324,""Halle-Oppin Airport"",/N,EDAQ,312,321,10"
"325,""Riesa-Göhlis Airport"",IES,EDAU,313,322,10"
"326,""Rechlin-Lärz Airport"",REB,EDAX,314,323,10"
"327,""Strausberg Airport"",/N,EDAY,315,324,10"
"328,""Schönhagen Airport"",QXH,EDAZ,316,325,10"
"329,""Barth Airport"",BBH,EDBH,317,326,10"
"330,""Jena-Schöngleina Airfield"",/N,EDBJ,318,327,10"
"331,""Kyritz Airport"",/N,EDBK,319,328,10"
"332,""""Magdeburg """"City"""" Airport"""",ZMG,EDBM,320,329,10"
"333,""Rothenburg/Görlitz Airport"",/N,EDBR,321,330,10"
"334,""Anklam Airfield"",/N,EDCA,322,331,10"
"335,""Cottbus-Drewitz Airport"",CBU,EDCD,323,332,10"
"336,""Kamenz Airport"",/N,EDCM,324,333,10"
"337,""Berlin-Schönefeld Airport"",SXF,EDDB,325,334,10"
"338,""Dresden Airport"",DRS,EDDC,326,335,10"
"339,""Erfurt Airport"",ERF,EDDE,327,336,10"
"340,""Frankfurt am Main Airport"",FRA,EDDF,328,337,10"
"341,""Münster Osnabrück Airport"",FMO,EDDG,329,338,10"
"342,""Hamburg Airport"",HAM,EDDH,330,339,10"
"343,""Berlin-Tempelhof International Airport"",THF,EDDI,325,340,10"
"344,""Cologne Bonn Airport"",CGN,EDDK,331,341,10"
"345,""Düsseldorf Airport"",DUS,EDDL,332,342,10"
"346,""Munich Airport"",MUC,EDDM,333,343,10"
"347,""Nuremberg Airport"",NUE,EDDN,334,344,10"
"348,""Leipzig/Halle Airport"",LEJ,EDDP,335,345,10"
"349,""Saarbrücken Airport"",SCN,EDDR,336,346,10"
"350,""Stuttgart Airport"",STR,EDDS,337,347,10"
"351,""Berlin-Tegel Airport"",TXL,EDDT,325,348,10"
"352,""Hannover Airport"",HAJ,EDDV,338,349,10"
"353,""Bremen Airport"",BRE,EDDW,339,350,10"
"354,""Frankfurt-Egelsbach Airport"",QEF,EDFE,340,351,10"
"355,""Frankfurt-Hahn Airport"",HHN,EDFH,341,352,10"
"356,""Mannheim-City Airport"",MHG,EDFM,342,353,10"
"357,""Allendorf/Eder Airport"",/N,EDFQ,343,354,10"
"358,""Worms Airport"",/N,EDFV,344,355,10"
"359,""Mainz-Finthen Airport"",/N,EDFZ,345,356,10"
"360,""Eisenach-Kindel Airport"",EIB,EDGE,346,357,10"
"361,""Siegerland Airport"",SGE,EDGS,347,358,10"
"362,""Hamburg-Finkenwerder Airport"",XFW,EDHI,330,359,10"
"363,""Kiel-Holtenau Airport"",KEL,EDHK,348,360,10"
"364,""Lübeck Blankensee Airport"",LBC,EDHL,349,361,10"
"365,""Flugplatz Dahlemer Binz"",/N,EDKV,350,362,10"
"366,""Meinerzhagen Airport"",/N,EDKZ,351,363,10"
"367,""Arnsberg-Menden Airport"",/N,EDLA,352,364,10"
"368,""Essen Mulheim Airport"",ESS,EDLE,353,365,10"
"369,""Bielefeld Airport"",BFE,EDLI,354,366,10"
"370,""Mönchengladbach Airport"",MGL,EDLN,355,367,10"
"371,""Paderborn Lippstadt Airport"",PAD,EDLP,356,368,10"
"372,""Stadtlohn-Vreden Airport"",/N,EDLS,357,369,10"
"373,""Dortmund Airport"",DTM,EDLW,358,370,10"
"374,""Augsburg Airport"",AGB,EDMA,359,371,10"
"375,""Biberach a.d. Riß Airfield"",/N,EDMB,360,372,10"
"376,""Eggenfelden Airport"",/N,EDME,361,373,10"
"377,""Mindelheim-Mattsies Airfield"",/N,EDMN,362,374,10"
"378,""Oberpfaffenhofen Airport"",OBF,EDMO,363,375,10"
"379,""Straubing Airport"",RBM,EDMS,364,376,10"
"380,""Vilshofen Airport"",/N,EDMV,365,377,10"
"381,""Leutkirch-Unterzeil Airport"",/N,EDNL,366,378,10"
"382,""Friedrichshafen Airport"",FDH,EDNY,367,379,10"
"383,""Schwerin Parchim Airport"",SZW,EDOP,368,380,10"
"384,""Stendal-Borstel Airport"",/N,EDOV,369,381,10"
"385,""Aalen-Heidenheim/Elchingen Airport"",/N,EDPA,370,382,10"
"386,""Bayreuth Airport"",BYU,EDQD,371,383,10"
"387,""Burg Feuerstein Airport"",URD,EDQE,372,384,10"
"388,""Hof-Plauen Airport"",HOQ,EDQM,373,385,10"
"389,""Haßfurt-Schweinfurt Airport"",/N,EDQT,374,386,10"
"390,""Koblenz-Winningen Airfield"",/N,EDRK,375,387,10"
"391,""Trier-Föhren Airport"",/N,EDRT,376,388,10"
"392,""Speyer Airfield"",/N,EDRY,377,389,10"
"393,""Zweibrücken Airport"",ZQW,EDRZ,378,390,10"
"394,""Donaueschingen-Villingen Airport"",ZQL,EDTD,379,391,10"
"395,""Freiburg i. Br. Airport"",/N,EDTF,380,392,10"
"396,""Mengen-Hohentengen Airport"",/N,EDTM,381,393,10"
"397,""Adolf Würth Airport"",/N,EDTY,382,394,10"
"398,""Finsterwalde/Schacksdorf Airport"",/N,EDUS,383,395,10"
"399,""Braunschweig-Wolfsburg Airport"",BWE,EDVE,384,396,10"
"400,""Kassel-Calden Airport"",KSF,EDVK,385,397,10"
"401,""Hildesheim Airport"",/N,EDVM,386,398,10"
"402,""Bremerhaven Airport"",BRV,EDWB,387,399,10"
"403,""Emden Airport"",EME,EDWE,388,400,10"
"404,""Leer-Papenburg Airport"",/N,EDWF,389,401,10"
"405,""Wilhelmshaven-Mariensiel Airport"",WVN,EDWI,390,402,10"
"406,""Borkum Airport"",BMK,EDWR,391,403,10"
"407,""Norderney Airport"",NRD,EDWY,392,404,10"
"408,""Flensburg-Schäferhaus Airport"",FLF,EDXF,393,405,10"
"409,""Rendsburg-Schachtholm Airport"",/N,EDXR,394,406,10"
"410,""Westerland Sylt Airport"",GWT,EDXW,395,407,10"
"411,""Ämari Air Base"",/N,EEEI,396,408,11"
"412,""Kärdla Airport"",KDL,EEKA,397,409,11"
"413,""Kuressaare Airport"",URE,EEKE,398,410,11"
"414,""Pärnu Airport"",EPU,EEPU,399,411,11"
"415,""Lennart Meri Tallinn Airport"",TLL,EETN,400,412,11"
"416,""Tartu Airport"",TAY,EETU,401,413,11"
"417,""Enontekio Airport"",ENF,EFET,402,414,11"
"418,""Eura Airport"",/N,EFEU,403,415,11"
"419,""Halli Airport"",KEV,EFHA,404,416,11"
"420,""Helsinki Malmi Airport"",HEM,EFHF,405,417,11"
"421,""Helsinki Vantaa Airport"",HEL,EFHK,405,418,11"
"422,""Hameenkyro Airport"",/N,EFHM,406,419,11"
"423,""Hanko Airport"",/N,EFHN,407,420,11"
"424,""Hyvinkää Airfield"",HYV,EFHV,408,421,11"
"425,""Kiikala Airport"",/N,EFIK,409,422,11"
"426,""Immola Airport"",/N,EFIM,410,423,11"
"427,""Kitee Airport"",KTQ,EFIT,411,424,11"
"428,""Ivalo Airport"",IVL,EFIV,412,425,11"
"429,""Joensuu Airport"",JOE,EFJO,413,426,11"
"430,""Jyvaskyla Airport"",JYV,EFJY,414,427,11"
"431,""Kauhava Airport"",KAU,EFKA,415,428,11"
"432,""Kemi-Tornio Airport"",KEM,EFKE,416,429,11"
"433,""Kajaani Airport"",KAJ,EFKI,417,430,11"
